order_item_id,order_id,product_id,user_id,quantity,item_price,item_total,order_date,order_status,total_amount,name,email,gender,city,signup_date,product_name,category,brand,price,rating,month,revenue
I00000114,O00000045,P000787,U003734,2,62.47,124.94,2024-03-31 19:14:31.354492,shipped,124.94,Teresa Fisher,michael02@example.net,Female,Guerreroshire,2024-02-25,Acme Attack,Toys,Acme,62.47,2.69,2024-03,124.94
I00000115,O00000046,P001784,U007376,2,219.72,439.44,2024-02-09 11:42:31.042546,processing,489.21,Raymond Kelley,vmiller@example.net,Male,North Danielmouth,2025-02-02,Everest Beautiful,Sports,Everest,219.72,3.77,2024-02,439.44
I00000116,O00000046,P001899,U007376,1,49.77,49.77,2024-02-09 11:42:31.042546,processing,489.21,Raymond Kelley,vmiller@example.net,Male,North Danielmouth,2025-02-02,Everest International,Toys,Everest,49.77,3.47,2024-02,49.77
I00000117,O00000047,P001821,U004124,1,852.12,852.12,2024-04-13 23:26:42.620823,cancelled,852.12,Jeffrey Boone,david79@example.net,Female,Ramoschester,2025-02-17,Orion Off,Electronics,Orion,852.12,4.32,2024-04,852.12
I00000118,O00000048,P001173,U005265,1,815.47,815.47,2024-10-29 06:00:16.627700,returned,834.55,Peter Stewart,dennistran@example.com,Male,Francisville,2025-10-12,Willow Reach,Electronics,Willow,815.47,4.7,2024-10,815.47
I00000119,O00000048,P000991,U005265,1,19.08,19.08,2024-10-29 06:00:16.627700,returned,834.55,Peter Stewart,dennistran@example.com,Male,Francisville,2025-10-12,Everest Drug,Clothing,Everest,19.08,4.39,2024-10,19.08
I00000120,O00000049,P001203,U000067,1,97.36,97.36,2024-06-06 06:24:36.744927,processing,217.17,Taylor Alexander,tammyking@example.com,Other,Port Cameronfort,2025-01-27,Harbor Would,Home & Kitchen,Harbor,97.36,3.91,2024-06,97.36
I00000121,O00000049,P000314,U000067,1,79.29,79.29,2024-06-06 06:24:36.744927,processing,217.17,Taylor Alexander,tammyking@example.com,Other,Port Cameronfort,2025-01-27,Everest According,Books,Everest,79.29,4.76,2024-06,79.29
I00000122,O00000049,P001157,U000067,2,20.26,40.52,2024-06-06 06:24:36.744927,processing,217.17,Taylor Alexander,tammyking@example.com,Other,Port Cameronfort,2025-01-27,Orion Well,Groceries,Orion,20.26,4.21,2024-06,40.52
I00000123,O00000050,P000412,U008607,1,225.99,225.99,2024-09-21 00:41:15.550669,processing,225.99,Bradley Bailey,mcneiltony@example.com,Other,Crosbyhaven,2024-02-15,Orion News,Home & Kitchen,Orion,225.99,4.0,2024-09,225.99
I00000124,O00000051,P000560,U001487,2,16.86,33.72,2025-03-24 09:25:52.188451,returned,49.59,Angela Bradley,castillojacob@example.net,Female,Jenniferchester,2025-04-16,Everest End,Toys,Everest,16.86,2.9,2025-03,33.72
I00000125,O00000051,P000587,U001487,1,15.87,15.87,2025-03-24 09:25:52.188451,returned,49.59,Angela Bradley,castillojacob@example.net,Female,Jenniferchester,2025-04-16,Zenith Friend,Books,Zenith,15.87,3.92,2025-03,15.87
I00000126,O00000052,P001556,U006522,1,86.48,86.48,2024-09-13 23:23:40.280154,processing,834.66,Lisa Cowan,ryanperry@example.com,Male,Lewisland,2025-05-30,Harbor Population,Pet Supplies,Harbor,86.48,3.1,2024-09,86.48
I00000127,O00000052,P001139,U006522,1,264.04,264.04,2024-09-13 23:23:40.280154,processing,834.66,Lisa Cowan,ryanperry@example.com,Male,Lewisland,2025-05-30,Willow Past,Home & Kitchen,Willow,264.04,4.71,2024-09,264.04
I00000128,O00000052,P001486,U006522,2,151.5,303.0,2024-09-13 23:23:40.280154,processing,834.66,Lisa Cowan,ryanperry@example.com,Male,Lewisland,2025-05-30,Acme Key,Home & Kitchen,Acme,151.5,3.04,2024-09,303.0
I00000129,O00000052,P000648,U006522,2,6.52,13.04,2024-09-13 23:23:40.280154,processing,834.66,Lisa Cowan,ryanperry@example.com,Male,Lewisland,2025-05-30,Astra Federal,Pet Supplies,Astra,6.52,2.79,2024-09,13.04
I00000130,O00000052,P000253,U006522,1,46.4,46.4,2024-09-13 23:23:40.280154,processing,834.66,Lisa Cowan,ryanperry@example.com,Male,Lewisland,2025-05-30,Harbor Reduce,Groceries,Harbor,46.4,3.4,2024-09,46.4
I00000131,O00000052,P000164,U006522,2,60.85,121.7,2024-09-13 23:23:40.280154,processing,834.66,Lisa Cowan,ryanperry@example.com,Male,Lewisland,2025-05-30,Astra Town,Books,Astra,60.85,2.81,2024-09,121.7
I00000132,O00000053,P000079,U001555,3,71.29,213.87,2024-06-18 14:09:39.579337,returned,593.67,Elizabeth Palmer,ysolomon@example.org,Male,North Marthafurt,2024-01-01,Orion However,Pet Supplies,Orion,71.29,3.22,2024-06,213.87
I00000133,O00000053,P001503,U001555,3,126.6,379.8,2024-06-18 14:09:39.579337,returned,593.67,Elizabeth Palmer,ysolomon@example.org,Male,North Marthafurt,2024-01-01,NeoTech Interesting,Automotive,NeoTech,126.6,2.94,2024-06,379.8
I00000134,O00000054,P000476,U003166,1,133.02,133.02,2024-04-14 00:52:49.163833,cancelled,133.02,Scott Cross,lindaperez@example.net,Other,Stevenchester,2025-03-17,Harbor Much,Automotive,Harbor,133.02,4.38,2024-04,133.02
I00000135,O00000055,P000041,U005524,2,94.35,188.7,2024-10-07 17:26:47.586369,processing,188.7,Jeff Marks,iflores@example.com,Male,South Nicole,2025-03-20,Harbor Recent,Books,Harbor,94.35,2.87,2024-10,188.7
I00000136,O00000056,P001348,U003377,3,54.01,162.03,2024-01-13 09:15:18.977408,cancelled,229.11,David Silva,michael39@example.net,Male,Ashleyton,2025-10-07,Astra Early,Books,Astra,54.01,3.58,2024-01,162.03
I00000137,O00000056,P000851,U003377,1,67.08,67.08,2024-01-13 09:15:18.977408,cancelled,229.11,David Silva,michael39@example.net,Male,Ashleyton,2025-10-07,Nimbus Serve,Books,Nimbus,67.08,2.91,2024-01,67.08
I00000138,O00000057,P000607,U003939,2,9.32,18.64,2024-04-08 22:25:04.246351,returned,18.64,Jane Duarte,hollowayseth@example.com,Other,North Tara,2024-08-11,Everest Short,Groceries,Everest,9.32,4.06,2024-04,18.64
I00000139,O00000058,P000713,U002279,1,31.39,31.39,2024-09-16 16:27:35.475362,shipped,31.39,Tyrone Chavez,carolynwarner@example.org,Female,Hallhaven,2025-02-02,Harbor Other,Books,Harbor,31.39,4.4,2024-09,31.39
I00000140,O00000059,P000751,U004843,1,2.72,2.72,2024-03-27 22:03:32.179396,processing,93.94,Deborah Lopez,cortezeric@example.org,Female,Jesuschester,2025-03-05,Willow At,Books,Willow,2.72,3.47,2024-03,2.72
I00000141,O00000059,P000310,U004843,1,67.11,67.11,2024-03-27 22:03:32.179396,processing,93.94,Deborah Lopez,cortezeric@example.org,Female,Jesuschester,2025-03-05,Orion Side,Clothing,Orion,67.11,3.06,2024-03,67.11
I00000142,O00000059,P000260,U004843,1,24.11,24.11,2024-03-27 22:03:32.179396,processing,93.94,Deborah Lopez,cortezeric@example.org,Female,Jesuschester,2025-03-05,Harbor System,Groceries,Harbor,24.11,4.68,2024-03,24.11
I00000143,O00000060,P000456,U004239,1,24.35,24.35,2025-05-18 12:26:50.081962,processing,24.35,Heather Wright,butleramanda@example.org,Male,South Chelsea,2024-01-03,Zenith Building,Pet Supplies,Zenith,24.35,2.83,2025-05,24.35
I00000144,O00000061,P000732,U003431,1,52.87,52.87,2025-08-30 23:24:52.555376,processing,1058.07,Kevin French,johnsonchristine@example.com,Female,Davisside,2024-07-03,NeoTech Receive,Books,NeoTech,52.87,3.17,2025-08,52.87
I00000145,O00000061,P000695,U003431,1,35.1,35.1,2025-08-30 23:24:52.555376,processing,1058.07,Kevin French,johnsonchristine@example.com,Female,Davisside,2024-07-03,Harbor Action,Beauty,Harbor,35.1,4.79,2025-08,35.1
I00000146,O00000061,P001706,U003431,1,970.1,970.1,2025-08-30 23:24:52.555376,processing,1058.07,Kevin French,johnsonchristine@example.com,Female,Davisside,2024-07-03,Willow Measure,Electronics,Willow,970.1,4.04,2025-08,970.1
I00000147,O00000062,P000251,U009887,2,64.82,129.64,2024-09-28 22:07:38.713420,shipped,1592.0,Brandon Flores,cheryladams@example.org,Male,North Tanya,2025-06-03,Solace Bill,Beauty,Solace,64.82,2.71,2024-09,129.64
I00000148,O00000062,P000908,U009887,3,462.76,1388.28,2024-09-28 22:07:38.713420,shipped,1592.0,Brandon Flores,cheryladams@example.org,Male,North Tanya,2025-06-03,GreenLeaf A,Electronics,GreenLeaf,462.76,3.31,2024-09,1388.28
I00000149,O00000062,P001119,U009887,1,74.08,74.08,2024-09-28 22:07:38.713420,shipped,1592.0,Brandon Flores,cheryladams@example.org,Male,North Tanya,2025-06-03,Nimbus Minute,Beauty,Nimbus,74.08,3.62,2024-09,74.08
I00000150,O00000063,P001947,U001271,3,78.16,234.48,2024-02-24 19:27:27.788267,completed,1087.18,Anthony Rasmussen,ilopez@example.org,Female,Rodgershaven,2024-02-02,Acme Think,Books,Acme,78.16,3.11,2024-02,234.48
I00000151,O00000063,P001855,U001271,1,503.43,503.43,2024-02-24 19:27:27.788267,completed,1087.18,Anthony Rasmussen,ilopez@example.org,Female,Rodgershaven,2024-02-02,Acme Practice,Automotive,Acme,503.43,3.16,2024-02,503.43
I00000152,O00000063,P001976,U001271,1,133.71,133.71,2024-02-24 19:27:27.788267,completed,1087.18,Anthony Rasmussen,ilopez@example.org,Female,Rodgershaven,2024-02-02,Orion Size,Beauty,Orion,133.71,3.37,2024-02,133.71
I00000153,O00000063,P001823,U001271,1,215.56,215.56,2024-02-24 19:27:27.788267,completed,1087.18,Anthony Rasmussen,ilopez@example.org,Female,Rodgershaven,2024-02-02,Willow Bit,Sports,Willow,215.56,2.59,2024-02,215.56
I00000154,O00000064,P001069,U006235,1,250.79,250.79,2025-09-07 08:53:29.710215,cancelled,1269.08,Kristin Willis,xavier49@example.org,Female,Amyside,2024-06-20,Nimbus Cost,Electronics,Nimbus,250.79,4.19,2025-09,250.79
I00000155,O00000064,P000087,U006235,3,339.43,1018.29,2025-09-07 08:53:29.710215,cancelled,1269.08,Kristin Willis,xavier49@example.org,Female,Amyside,2024-06-20,Pulse Fine,Home & Kitchen,Pulse,339.43,3.38,2025-09,1018.29
I00000156,O00000065,P000115,U009764,2,28.99,57.98,2025-08-10 14:12:56.631464,returned,1313.93,Jennifer Macias,zharris@example.net,Male,Burnsbury,2025-01-28,Astra President,Books,Astra,28.99,4.24,2025-08,57.98
I00000157,O00000065,P000382,U009764,2,466.25,932.5,2025-08-10 14:12:56.631464,returned,1313.93,Jennifer Macias,zharris@example.net,Male,Burnsbury,2025-01-28,Astra Understand,Automotive,Astra,466.25,3.04,2025-08,932.5
I00000158,O00000065,P001981,U009764,2,9.92,19.84,2025-08-10 14:12:56.631464,returned,1313.93,Jennifer Macias,zharris@example.net,Male,Burnsbury,2025-01-28,Pulse Fly,Groceries,Pulse,9.92,3.32,2025-08,19.84
I00000159,O00000065,P001565,U009764,1,50.01,50.01,2025-08-10 14:12:56.631464,returned,1313.93,Jennifer Macias,zharris@example.net,Male,Burnsbury,2025-01-28,Pulse Decision,Toys,Pulse,50.01,4.5,2025-08,50.01
I00000160,O00000065,P001639,U009764,1,253.6,253.6,2025-08-10 14:12:56.631464,returned,1313.93,Jennifer Macias,zharris@example.net,Male,Burnsbury,2025-01-28,Everest Single,Clothing,Everest,253.6,3.94,2025-08,253.6
I00000161,O00000066,P001606,U003806,1,1097.96,1097.96,2025-02-24 21:30:03.711572,cancelled,1493.59,Tara Yang,smithscott@example.org,Female,Lake Stefanie,2025-05-13,GreenLeaf Stage,Electronics,GreenLeaf,1097.96,4.45,2025-02,1097.96
I00000162,O00000066,P000100,U003806,3,53.39,160.17,2025-02-24 21:30:03.711572,cancelled,1493.59,Tara Yang,smithscott@example.org,Female,Lake Stefanie,2025-05-13,Nimbus Night,Books,Nimbus,53.39,4.01,2025-02,160.17
I00000163,O00000066,P000650,U003806,1,235.46,235.46,2025-02-24 21:30:03.711572,cancelled,1493.59,Tara Yang,smithscott@example.org,Female,Lake Stefanie,2025-05-13,Everest Parent,Sports,Everest,235.46,4.24,2025-02,235.46
I00000164,O00000067,P001996,U001740,1,69.46,69.46,2024-04-06 15:52:23.904834,completed,197.83,Tiffany Harris,lisa13@example.net,Male,North Jonathanton,2025-09-25,NeoTech Turn,Home & Kitchen,NeoTech,69.46,4.28,2024-04,69.46
I00000165,O00000067,P000748,U001740,1,128.37,128.37,2024-04-06 15:52:23.904834,completed,197.83,Tiffany Harris,lisa13@example.net,Male,North Jonathanton,2025-09-25,Willow Remain,Clothing,Willow,128.37,2.86,2024-04,128.37
I00000166,O00000068,P000967,U005875,1,106.52,106.52,2024-02-10 22:08:32.431325,completed,403.18,Leslie Garcia,peterjones@example.com,Female,Kingfort,2024-11-08,Astra Tend,Clothing,Astra,106.52,3.3,2024-02,106.52
I00000167,O00000068,P000380,U005875,2,148.33,296.66,2024-02-10 22:08:32.431325,completed,403.18,Leslie Garcia,peterjones@example.com,Female,Kingfort,2024-11-08,Solace Social,Home & Kitchen,Solace,148.33,2.57,2024-02,296.66
I00000168,O00000069,P001512,U007490,1,51.45,51.45,2025-03-22 23:03:28.498989,processing,2659.83,Jose Ramirez,jacquelinegonzalez@example.org,Male,West Robert,2024-05-07,Harbor Discover,Books,Harbor,51.45,4.22,2025-03,51.45
I00000169,O00000069,P001219,U007490,2,28.04,56.08,2025-03-22 23:03:28.498989,processing,2659.83,Jose Ramirez,jacquelinegonzalez@example.org,Male,West Robert,2024-05-07,Pulse Skin,Pet Supplies,Pulse,28.04,3.17,2025-03,56.08
I00000170,O00000069,P001499,U007490,1,598.63,598.63,2025-03-22 23:03:28.498989,processing,2659.83,Jose Ramirez,jacquelinegonzalez@example.org,Male,West Robert,2024-05-07,Orion Follow,Automotive,Orion,598.63,2.85,2025-03,598.63
I00000171,O00000069,P000519,U007490,1,769.71,769.71,2025-03-22 23:03:28.498989,processing,2659.83,Jose Ramirez,jacquelinegonzalez@example.org,Male,West Robert,2024-05-07,Pulse Money,Electronics,Pulse,769.71,4.07,2025-03,769.71
I00000172,O00000069,P002000,U007490,2,64.11,128.22,2025-03-22 23:03:28.498989,processing,2659.83,Jose Ramirez,jacquelinegonzalez@example.org,Male,West Robert,2024-05-07,Harbor Whole,Books,Harbor,64.11,4.17,2025-03,128.22
I00000173,O00000069,P000225,U007490,2,527.87,1055.74,2025-03-22 23:03:28.498989,processing,2659.83,Jose Ramirez,jacquelinegonzalez@example.org,Male,West Robert,2024-05-07,GreenLeaf Newspaper,Electronics,GreenLeaf,527.87,3.96,2025-03,1055.74
I00000174,O00000070,P000887,U004383,2,670.63,1341.26,2024-08-28 20:23:05.791273,cancelled,2118.73,Kimberly Romero,hillmelissa@example.net,Other,Port Chadville,2024-11-13,Acme Democratic,Automotive,Acme,670.63,4.14,2024-08,1341.26
I00000175,O00000070,P001577,U004383,1,11.62,11.62,2024-08-28 20:23:05.791273,cancelled,2118.73,Kimberly Romero,hillmelissa@example.net,Other,Port Chadville,2024-11-13,Solace Small,Toys,Solace,11.62,4.37,2024-08,11.62
I00000176,O00000070,P000936,U004383,3,236.97,710.91,2024-08-28 20:23:05.791273,cancelled,2118.73,Kimberly Romero,hillmelissa@example.net,Other,Port Chadville,2024-11-13,Acme Clear,Home & Kitchen,Acme,236.97,3.79,2024-08,710.91
I00000177,O00000070,P001888,U004383,1,16.14,16.14,2024-08-28 20:23:05.791273,cancelled,2118.73,Kimberly Romero,hillmelissa@example.net,Other,Port Chadville,2024-11-13,NeoTech Late,Groceries,NeoTech,16.14,2.95,2024-08,16.14
I00000178,O00000070,P000926,U004383,2,19.4,38.8,2024-08-28 20:23:05.791273,cancelled,2118.73,Kimberly Romero,hillmelissa@example.net,Other,Port Chadville,2024-11-13,Zenith He,Home & Kitchen,Zenith,19.4,4.28,2024-08,38.8
I00000179,O00000071,P000431,U008449,3,27.08,81.24,2025-05-26 23:44:41.739837,completed,222.12,Nancy Washington,vortega@example.com,Other,Lake Damon,2025-01-24,Zenith Skin,Books,Zenith,27.08,3.96,2025-05,81.24
I00000180,O00000071,P001694,U008449,2,34.17,68.34,2025-05-26 23:44:41.739837,completed,222.12,Nancy Washington,vortega@example.com,Other,Lake Damon,2025-01-24,Solace Actually,Pet Supplies,Solace,34.17,4.83,2025-05,68.34
I00000181,O00000071,P001253,U008449,1,42.45,42.45,2025-05-26 23:44:41.739837,completed,222.12,Nancy Washington,vortega@example.com,Other,Lake Damon,2025-01-24,Zenith Red,Books,Zenith,42.45,4.3,2025-05,42.45
I00000182,O00000071,P001509,U008449,1,30.09,30.09,2025-05-26 23:44:41.739837,completed,222.12,Nancy Washington,vortega@example.com,Other,Lake Damon,2025-01-24,Everest Reach,Beauty,Everest,30.09,3.6,2025-05,30.09
I00000183,O00000072,P001601,U007276,3,93.07,279.21,2024-03-13 13:49:45.348773,shipped,586.48,Kristy Gallagher,xrodriguez@example.org,Male,Scottmouth,2025-04-12,GreenLeaf Wall,Clothing,GreenLeaf,93.07,4.61,2024-03,279.21
I00000184,O00000072,P001060,U007276,1,307.27,307.27,2024-03-13 13:49:45.348773,shipped,586.48,Kristy Gallagher,xrodriguez@example.org,Male,Scottmouth,2025-04-12,Zenith Structure,Home & Kitchen,Zenith,307.27,4.85,2024-03,307.27
I00000185,O00000073,P001535,U000383,1,48.09,48.09,2025-01-18 01:09:42.840753,returned,48.09,Michael Ware,mark43@example.net,Other,Barajastown,2024-10-02,Astra Speak,Pet Supplies,Astra,48.09,4.68,2025-01,48.09
I00000186,O00000074,P001309,U001053,1,52.93,52.93,2024-10-10 10:10:23.025728,shipped,52.93,Meredith Gomez,burkemichael@example.org,Other,Wilsonland,2025-04-09,Solace Most,Toys,Solace,52.93,4.32,2024-10,52.93
I00000187,O00000075,P000684,U003631,1,26.34,26.34,2025-04-14 15:40:35.089192,processing,420.44,John Butler,stephaniebright@example.net,Other,Johnsonside,2025-10-17,GreenLeaf Reveal,Groceries,GreenLeaf,26.34,3.76,2025-04,26.34
I00000188,O00000075,P000474,U003631,1,283.17,283.17,2025-04-14 15:40:35.089192,processing,420.44,John Butler,stephaniebright@example.net,Other,Johnsonside,2025-10-17,GreenLeaf Significant,Sports,GreenLeaf,283.17,3.01,2025-04,283.17
I00000189,O00000075,P000760,U003631,3,20.41,61.23,2025-04-14 15:40:35.089192,processing,420.44,John Butler,stephaniebright@example.net,Other,Johnsonside,2025-10-17,Zenith North,Beauty,Zenith,20.41,4.88,2025-04,61.23
I00000190,O00000075,P000784,U003631,1,49.7,49.7,2025-04-14 15:40:35.089192,processing,420.44,John Butler,stephaniebright@example.net,Other,Johnsonside,2025-10-17,Harbor Bar,Toys,Harbor,49.7,2.63,2025-04,49.7
I00000191,O00000076,P000455,U006851,3,65.06,195.18,2025-08-15 00:34:10.086751,completed,357.16,Victor Tucker,patellarry@example.org,Male,Rebeccamouth,2025-09-11,NeoTech Nearly,Clothing,NeoTech,65.06,4.45,2025-08,195.18
I00000192,O00000076,P001722,U006851,1,80.1,80.1,2025-08-15 00:34:10.086751,completed,357.16,Victor Tucker,patellarry@example.org,Male,Rebeccamouth,2025-09-11,Everest Religious,Home & Kitchen,Everest,80.1,3.51,2025-08,80.1
I00000193,O00000076,P000036,U006851,1,81.88,81.88,2025-08-15 00:34:10.086751,completed,357.16,Victor Tucker,patellarry@example.org,Male,Rebeccamouth,2025-09-11,Orion Laugh,Sports,Orion,81.88,3.64,2025-08,81.88
I00000194,O00000077,P001500,U005127,2,746.51,1493.02,2024-12-31 15:25:19.808395,cancelled,1836.0,Michael Kelley,chamberslisa@example.net,Male,New Markton,2024-04-11,Nimbus Agree,Automotive,Nimbus,746.51,4.75,2024-12,1493.02
I00000195,O00000077,P001467,U005127,1,342.98,342.98,2024-12-31 15:25:19.808395,cancelled,1836.0,Michael Kelley,chamberslisa@example.net,Male,New Markton,2024-04-11,Everest Great,Sports,Everest,342.98,4.31,2024-12,342.98
I00000196,O00000078,P000262,U005863,1,186.4,186.4,2025-03-31 20:24:31.152145,shipped,186.4,Linda Watkins,waltondaniel@example.org,Other,Dennisfort,2025-07-06,Astra Hear,Home & Kitchen,Astra,186.4,3.66,2025-03,186.4
I00000197,O00000079,P001966,U008184,1,77.21,77.21,2025-06-21 13:36:12.193737,shipped,1266.95,Zachary Clark,kaitlyn77@example.com,Male,Edwardmouth,2024-07-21,Astra These,Books,Astra,77.21,3.83,2025-06,77.21
I00000198,O00000079,P000238,U008184,3,168.05,504.15,2025-06-21 13:36:12.193737,shipped,1266.95,Zachary Clark,kaitlyn77@example.com,Male,Edwardmouth,2024-07-21,Harbor Follow,Sports,Harbor,168.05,3.88,2025-06,504.15
I00000199,O00000079,P000854,U008184,1,685.59,685.59,2025-06-21 13:36:12.193737,shipped,1266.95,Zachary Clark,kaitlyn77@example.com,Male,Edwardmouth,2024-07-21,GreenLeaf Plan,Automotive,GreenLeaf,685.59,2.59,2025-06,685.59
I00000200,O00000080,P001870,U007964,1,383.26,383.26,2025-05-12 17:07:08.645210,completed,383.26,Susan Harrison,stephenharper@example.org,Male,Simmonsburgh,2024-01-18,Acme Subject,Automotive,Acme,383.26,3.16,2025-05,383.26
I00000201,O00000081,P000206,U000280,2,202.11,404.22,2024-04-19 23:38:20.300092,processing,777.99,Jonathan Garcia,perezwilliam@example.org,Male,East Brandonstad,2024-09-08,Orion Pm,Automotive,Orion,202.11,4.47,2024-04,404.22
I00000202,O00000081,P001140,U000280,3,124.59,373.77,2024-04-19 23:38:20.300092,processing,777.99,Jonathan Garcia,perezwilliam@example.org,Male,East Brandonstad,2024-09-08,NeoTech Yourself,Sports,NeoTech,124.59,4.6,2024-04,373.77
I00000203,O00000082,P001195,U002630,1,16.88,16.88,2024-07-17 14:13:08.769714,completed,1206.21,Wayne Bishop,zramirez@example.net,Female,South Teresa,2025-03-13,Astra Can,Groceries,Astra,16.88,3.01,2024-07,16.88
I00000204,O00000082,P001830,U002630,1,1127.47,1127.47,2024-07-17 14:13:08.769714,completed,1206.21,Wayne Bishop,zramirez@example.net,Female,South Teresa,2025-03-13,Acme Chance,Electronics,Acme,1127.47,3.02,2024-07,1127.47
I00000205,O00000082,P001379,U002630,1,61.86,61.86,2024-07-17 14:13:08.769714,completed,1206.21,Wayne Bishop,zramirez@example.net,Female,South Teresa,2025-03-13,Willow Pressure,Home & Kitchen,Willow,61.86,4.04,2024-07,61.86
I00000206,O00000083,P000263,U004873,2,12.76,25.52,2024-10-10 03:29:56.568315,processing,25.52,Brandon Lawrence,barry66@example.net,Other,Lake Sarahberg,2025-06-24,Solace Most,Groceries,Solace,12.76,3.47,2024-10,25.52
